日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,出来高,5日平均,25日平均
2018/9/5,"22,663.80","22,692.25","22,570.52","22,580.83","22,743.95","22,504.14","22,457.31","67,372","63,794.40","65,217.24"
2018/9/4,"22,740.05","22,753.18","22,612.15","22,696.90","22,797.43","22,510.78","22,462.37","53,871","62,439.80","66,680.16"
2018/9/3,"22,819.17","22,820.48","22,684.43","22,707.38","22,820.74","22,505.05","22,466.44","51,366","64,182.60","69,286.76"
2018/8/31,"22,733.25","22,890.61","22,678.03","22,865.15","22,839.19","22,498.55","22,469.41","70,166","64,262.20","70,374.96"
2018/8/30,"23,020.18","23,032.17","22,832.83","22,869.50","22,786.52","22,492.45","22,469.06","76,197","60,623.80","70,587.96"
2018/8/29,"22,820.86","22,968.18","22,819.97","22,848.22","22,694.78","22,481.15","22,467.03","60,599","55,722.60","70,413.08"
2018/8/28,"22,967.74","23,006.77","22,813.47","22,813.47","22,597.65","22,471.79","22,466.62","62,585","55,382.40","70,408.52"
2018/8/27,"22,693.69","22,838.06","22,682.39","22,799.64","22,478.90","22,459.67","22,467.32","51,764","54,109.80","70,808.12"
2018/8/24,"22,484.01","22,602.24","22,452.42","22,601.77","22,358.77","22,443.56","22,466.77","51,974","53,389.40","72,365.12"
2018/8/23,"22,420.67","22,463.03","22,377.88","22,410.82","22,292.49","22,447.41","22,465.38","51,691","54,545.40","73,162.76"
2018/8/22,"22,270.04","22,390.20","22,162.81","22,362.55","22,248.74","22,461.56","22,465.35","58,898","60,259.60","73,667.76"
2018/8/21,"22,110.54","22,306.83","22,053.14","22,219.73","22,217.07","22,478.83","22,467.30","56,222","61,105.40","73,639.88"
2018/8/20,"22,267.07","22,288.31","22,150.75","22,199.00","22,244.34","22,497.93","22,470.60","48,162","62,157.80","74,514.52"
2018/8/17,"22,313.19","22,340.95","22,244.10","22,270.38","22,176.03","22,513.87","22,474.25","57,754","68,561.80","75,580.68"
2018/8/16,"21,980.82","22,240.42","21,871.70","22,192.04","22,181.57","22,510.57","22,477.42","80,262","72,255.20","75,924.84"
2018/8/15,"22,368.12","22,380.28","22,110.29","22,204.22","22,262.84","22,500.18","22,481.10","63,127","68,946.80","75,801.92"
2018/8/14,"22,053.07","22,356.08","22,047.19","22,356.08","22,350.85","22,499.88","22,482.64","61,484","71,319.20","77,016.60"
2018/8/13,"22,117.57","22,124.60","21,851.32","21,857.43","22,412.19","22,487.73","22,480.76","80,182","73,325.60","77,080.32"
2018/8/10,"22,606.91","22,608.86","22,272.69","22,298.08","22,542.16","22,484.95","22,486.37","76,221","71,100.00","76,826.76"
2018/8/9,"22,591.54","22,648.88","22,497.99","22,598.39","22,587.58","22,454.91","22,483.57","63,720","70,634.00","76,531.36"
2018/8/8,"22,666.56","22,800.61","22,610.29","22,644.31","22,570.41","22,419.66","22,477.75","74,989","77,362.80","76,546.00"
2018/8/7,"22,514.31","22,666.68","22,499.05","22,662.74","22,590.89","22,385.31","22,471.71","71,516","83,154.00","76,701.60"
2018/8/6,"22,536.05","22,635.68","22,486.74","22,507.32","22,569.09","22,351.27","22,464.98","69,054","92,658.00","76,610.92"
2018/8/3,"22,585.54","22,613.50","22,490.57","22,525.18","22,576.59","22,343.16","22,456.19","73,891","94,561.40","76,647.92"
2018/8/2,"22,676.73","22,754.73","22,464.81","22,512.53","22,614.10","22,332.97","22,446.99","97,364","94,881.40","76,580.16"
2018/8/1,"22,642.18","22,775.47","22,615.98","22,746.70","22,628.97","22,323.34","22,437.21","103,945","89,773.60","75,396.64"
2018/7/31,"22,472.12","22,678.06","22,352.21","22,553.72","22,602.48","22,307.15","22,422.72","119,036","81,081.60","74,179.52"
2018/7/30,"22,613.30","22,631.32","22,518.94","22,544.84","22,593.83","22,298.53","22,411.17","78,571","71,789.40","71,919.96"
2018/7/27,"22,646.48","22,712.75","22,593.20","22,712.75","22,564.26","22,297.41","22,401.16","75,491","74,213.00","72,321.52"
2018/7/26,"22,711.59","22,717.15","22,549.77","22,586.87","22,561.29","22,296.62","22,387.37","71,825","73,497.80","72,433.88"
2018/7/25,"22,594.28","22,645.66","22,547.14","22,614.25","22,596.85","22,295.36","22,373.78","60,485","71,996.00","73,228.96"
2018/7/24,"22,555.05","22,555.05","22,416.23","22,510.48","22,632.84","22,281.93","22,360.86","72,575","71,539.20","74,085.16"
2018/7/23,"22,480.33","22,507.17","22,341.87","22,396.99","22,670.22","22,288.73","22,344.98","90,689","72,641.80","73,861.56"
2018/7/20,"22,734.56","22,869.98","22,541.35","22,697.88","22,710.29","22,306.92","22,330.25","71,915","69,467.20","73,883.48"
2018/7/19,"22,871.62","22,926.47","22,761.87","22,764.68","22,608.30","22,308.55","22,312.79","64,316","68,355.80","73,977.72"
2018/7/18,"22,917.52","22,949.32","22,794.19","22,794.19","22,441.81","22,316.61","22,295.32","58,201","70,930.40","73,756.00"
2018/7/17,"22,605.73","22,832.22","22,575.42","22,697.36","22,322.35","22,319.98","22,273.52","78,088","77,989.00","74,064.00"
2018/7/13,"22,397.62","22,692.86","22,316.52","22,597.35","22,193.31","22,324.25","22,251.30","74,816","74,986.80","73,236.40"
2018/7/12,"22,036.87","22,233.52","22,019.19","22,187.96","22,031.47","22,328.13","22,234.24","66,358","74,792.20","73,754.08"
2018/7/11,"22,002.14","22,044.62","21,744.25","21,932.21","21,903.28","22,353.54","22,215.28","77,189","75,287.80","74,074.04"
2018/7/10,"22,215.34","22,321.60","22,196.89","22,196.89","21,860.24","22,381.29","22,197.75","93,494","72,667.20","73,787.00"
2018/7/9,"21,838.53","22,105.95","21,825.76","22,052.18","21,777.97","22,394.99","22,189.69","63,077","69,744.20","72,759.32"
2018/7/6,"21,647.66","21,866.16","21,642.96","21,788.14","21,729.92","22,411.94","22,180.74","73,843","70,978.60","73,201.12"
2018/7/5,"21,697.44","21,751.50","21,462.95","21,546.99","21,833.20","22,427.27","22,176.64","68,836","70,205.80","73,648.80"
2018/7/4,"21,679.00","21,784.00","21,604.18","21,717.04","21,977.88","22,453.46","22,178.37","64,086","70,878.00","76,356.92"
2018/7/3,"21,889.06","21,927.81","21,574.56","21,785.54","22,088.82","22,465.52","22,179.53","78,879","71,616.00","77,526.40"
2018/7/2,"22,233.80","22,312.25","21,784.48","21,811.93","22,200.12","22,488.44","22,179.42","69,249","70,543.60","76,836.92"
2018/6/29,"22,314.47","22,332.82","22,145.48","22,304.51","22,305.36","22,515.20","22,181.50","69,979","69,203.20","76,247.40"
2018/6/28,"22,195.19","22,299.39","22,038.40","22,270.39","22,347.82","22,521.06","22,175.09","72,197","72,929.40","76,350.52"
2018/6/27,"22,320.88","22,356.54","22,205.34","22,271.77","22,432.35","22,527.72","22,164.41","67,776","74,150.00","76,990.48"
2018/6/26,"22,160.33","22,368.78","22,104.12","22,342.00","22,489.09","22,544.44","22,152.36","73,517","78,935.20","77,371.96"
2018/6/25,"22,543.56","22,556.55","22,312.79","22,338.15","22,476.38","22,569.17","22,137.84","62,547","80,609.80","76,880.32"
2018/6/22,"22,456.45","22,535.65","22,414.18","22,516.83","22,544.82","22,595.74","22,125.57","88,610","81,497.40","76,814.32"
2018/6/21,"22,523.28","22,782.01","22,491.08","22,693.04","22,611.80","22,612.28","22,105.90","78,300","82,022.80","75,961.32"
2018/6/20,"22,338.53","22,581.40","22,167.16","22,555.43","22,620.92","22,618.10","22,085.75","91,702","81,217.00","75,946.00"
2018/6/19,"22,565.92","22,618.52","22,278.48","22,278.48","22,703.11","22,624.57","22,074.67","81,890","74,631.20","75,584.24"
2018/6/18,"22,806.57","22,806.89","22,601.13","22,680.33","22,823.08","22,646.15","22,071.87","66,985","71,433.40","75,874.00"
2018/6/15,"22,883.24","22,885.84","22,770.38","22,851.75","22,847.82","22,653.57","22,068.00","91,237","69,516.00","76,033.84"
2018/6/14,"22,842.96","22,898.39","22,738.61","22,738.61","22,816.37","22,649.84","22,058.69","74,271","68,820.20","75,694.28"
2018/6/13,"22,896.17","22,993.26","22,895.31","22,966.38","22,833.30","22,640.18","22,047.41","58,773","68,837.40","75,746.88"
2018/6/12,"22,977.22","23,011.57","22,797.73","22,878.35","22,765.17","22,617.88","22,031.01","65,901","71,085.40","76,944.48"
2018/6/11,"22,686.95","22,856.08","22,667.30","22,804.04","22,697.41","22,603.10","22,018.91","57,398","71,465.60","77,486.28"
2018/6/8,"22,799.38","22,879.00","22,694.50","22,694.50","22,631.79","22,589.62","22,007.19","87,758","74,810.40","78,033.44"
2018/6/7,"22,748.72","22,856.37","22,732.18","22,823.26","22,527.16","22,580.75","21,999.92","74,357","74,265.80","77,437.40"
2018/6/6,"22,520.31","22,662.82","22,498.59","22,625.73","22,402.87","22,568.14","21,985.21","70,013","86,702.20","78,170.20"
2018/6/5,"22,552.17","22,602.13","22,470.04","22,539.54","22,281.43","22,561.83","21,969.74","67,802","91,364.20","79,046.40"
2018/6/4,"22,365.09","22,515.72","22,355.83","22,475.94","22,245.21","22,553.03","21,951.27","74,122","90,132.20","79,337.24"
2018/6/1,"22,126.25","22,316.91","22,098.04","22,171.35","22,246.24","22,542.61","21,934.85","85,035","86,210.00","79,396.28"
2018/5/31,"22,163.40","22,254.42","22,098.00","22,201.82","22,302.13","22,546.88","21,924.33","136,539","83,714.40","79,152.12"
2018/5/30,"22,051.97","22,079.23","21,931.65","22,018.52","22,349.16","22,542.33","21,920.19","93,323","74,045.80","76,330.36"
2018/5/29,"22,431.95","22,439.10","22,240.39","22,358.43","22,483.41","22,548.08","21,915.21","61,642","70,843.80","75,470.32"
2018/5/28,"22,488.95","22,547.67","22,410.91","22,481.09","22,603.79","22,541.39","21,905.24","54,511","70,760.60","76,291.44"
2018/5/25,"22,380.22","22,509.36","22,318.15","22,450.79","22,708.05","22,528.47","21,907.92","72,557","72,037.80","77,015.28"
2018/5/24,"22,621.29","22,644.69","22,366.60","22,437.01","22,803.96","22,504.34","21,918.90","88,196","70,983.40","76,482.80"
2018/5/23,"22,868.79","22,949.73","22,649.85","22,689.74","22,884.23","22,480.28","21,932.89","77,313","68,927.60","75,156.16"
2018/5/22,"23,025.95","23,031.67","22,952.87","22,960.34","22,889.73","22,443.84","21,938.33","61,226","69,996.60","75,079.84"
2018/5/21,"22,937.58","23,050.39","22,935.31","23,002.37","22,861.27","22,391.84","21,942.76","60,897","75,578.20","75,038.00"
2018/5/18,"22,907.20","22,954.19","22,867.30","22,930.36","22,833.96","22,339.23","21,951.12","67,285","77,595.00","75,468.20"
2018/5/17,"22,820.62","22,887.03","22,799.16","22,838.37","22,799.59","22,293.79","21,960.47","77,917","80,687.60","75,857.76"
2018/5/16,"22,730.12","22,796.14","22,695.84","22,717.23","22,731.35","22,247.38","21,971.55","82,658","80,221.40","75,302.80"
2018/5/15,"22,889.47","22,912.06","22,805.72","22,818.02","22,669.68","22,201.40","21,987.86","89,134","81,432.40","75,064.72"
2018/5/14,"22,705.30","22,894.76","22,683.64","22,865.86","22,607.81","22,154.49","22,005.28","70,981","79,494.80","74,827.44"
2018/5/11,"22,573.95","22,769.16","22,545.47","22,758.48","22,528.07","22,092.64","22,017.95","82,748","79,514.00","75,104.56"
2018/5/10,"22,482.51","22,530.64","22,418.75","22,497.18","22,470.93","22,033.99","22,031.95","75,586","77,535.80","74,426.44"
2018/5/9,"22,463.01","22,478.64","22,364.75","22,408.88","22,473.10","21,989.65","22,048.83","88,713","80,954.00","73,364.32"
2018/5/8,"22,440.65","22,566.68","22,423.23","22,508.69","22,484.90","21,951.46","22,068.29","79,446","81,595.00","72,438.84"
2018/5/7,"22,513.22","22,513.48","22,350.91","22,467.16","22,447.09","21,897.48","22,087.53","71,077","80,720.40","72,513.88"
2018/5/2,"22,568.19","22,568.19","22,426.55","22,472.78","22,396.72","21,840.05","22,104.17","72,857","81,624.60","73,303.28"
2018/5/1,"22,453.42","22,519.45","22,411.43","22,508.03","22,357.79","21,793.83","22,119.91","92,677","82,839.40","74,592.60"
2018/4/27,"22,466.66","22,495.56","22,357.53","22,467.87","22,273.79","21,724.15","22,135.95","91,918","77,503.00","74,904.88"
2018/4/26,"22,278.77","22,381.66","22,265.20","22,319.61","22,212.66","21,650.15","22,153.55","75,073","73,483.80","76,216.08"
2018/4/25,"22,118.62","22,228.78","22,080.76","22,215.32","22,186.98","21,621.04","22,173.96","75,598","74,903.20","76,619.60"
2018/4/24,"22,228.82","22,304.69","22,149.59","22,278.12","22,175.55","21,587.67","22,193.94","78,931","74,305.00","76,338.20"
2018/4/23,"22,157.88","22,204.86","22,065.52","22,088.04","22,089.45","21,555.78","22,210.32","65,995","70,367.80","75,955.04"
2018/4/20,"22,148.22","22,261.35","22,076.63","22,162.24","22,038.94","21,539.32","22,219.35","71,822","68,174.80","76,434.88"
2018/4/19,"22,231.86","22,360.65","22,176.86","22,191.18","21,962.24","21,524.99","22,227.64","82,170","68,891.40","76,252.44"
2018/4/18,"21,929.01","22,194.11","21,914.96","22,158.20","21,856.06","21,508.43","22,237.24","72,607","64,493.40","75,644.40"
2018/4/17,"21,801.83","21,889.89","21,772.42","21,847.59","21,761.84","21,500.83","22,247.03","59,245","64,302.40","75,548.92"
2018/4/16,"21,843.55","21,879.69","21,775.61","21,835.53","21,751.19","21,499.89","22,261.58","55,030","67,858.20","76,092.12"
2018/4/13,"21,801.41","21,917.35","21,746.69","21,778.74","21,719.74","21,485.23","22,275.81","75,405","69,660.80","78,447.64"
2018/4/12,"21,657.87","21,719.43","21,591.39","21,660.28","21,677.49","21,468.81","22,290.31","60,180","69,921.00","78,401.60"
2018/4/11,"21,819.09","21,837.36","21,687.10","21,687.10","21,674.52","21,452.50","22,306.73","71,652","74,525.40","79,583.60"
2018/4/10,"21,599.67","21,933.99","21,542.37","21,794.32","21,601.01","21,441.73","22,322.48","77,024","75,776.80","79,868.00"
2018/4/9,"21,534.33","21,737.09","21,517.77","21,678.26","21,500.60","21,411.64","22,337.24","64,043","73,531.00","80,381.28"
2018/4/6,"21,633.73","21,742.84","21,550.42","21,567.52","21,442.67","21,391.78","22,348.91","76,706","70,529.00","81,821.88"
2018/4/5,"21,541.18","21,737.66","21,462.10","21,645.42","21,420.02","21,398.06","22,363.93","83,202","68,303.00","82,476.28"
2018/4/4,"21,415.85","21,415.85","21,238.18","21,319.55","21,322.76","21,414.97","22,378.77","77,909","67,927.00","82,807.76"
2018/4/3,"21,115.48","21,333.50","21,056.02","21,292.29","21,265.11","21,457.78","22,399.39","65,795","70,507.60","82,754.40"
2018/4/2,"21,441.57","21,597.47","21,388.58","21,388.58","21,270.11","21,492.23","22,421.34","49,033","78,366.60","82,784.84"
2018/3/30,"21,392.42","21,512.80","21,311.50","21,454.30","21,145.62","21,512.40","22,440.31","65,576","88,656.80","83,486.52"
2018/3/29,"21,250.96","21,298.57","20,996.22","21,159.08","20,978.33","21,523.69","22,454.23","81,322","100,481.20","84,050.32"
2018/3/28,"20,893.05","21,031.31","20,776.82","21,031.31","21,064.91","21,556.16","22,467.80","90,812","101,249.00","84,011.40"
2018/3/27,"20,958.90","21,317.32","20,943.31","21,317.32","21,134.84","21,591.91","22,489.01","105,090","96,799.20","83,163.96"
2018/3/26,"20,423.37","20,766.10","20,347.49","20,766.10","21,167.56","21,625.18","22,507.55","100,484","89,651.60","81,784.64"
2018/3/23,"21,188.80","21,188.80","20,559.61","20,617.86","21,349.64","21,663.35","22,534.92","124,698","85,153.00","80,972.08"
2018/3/22,"21,352.16","21,592.00","21,349.71","21,591.99","21,586.86","21,697.23","22,563.01","85,161","73,665.60","79,548.72"
2018/3/20,"21,297.98","21,384.86","21,223.97","21,380.97","21,623.92","21,679.72","22,576.42","68,563","70,027.20","80,426.72"
2018/3/19,"21,537.90","21,659.04","21,366.88","21,480.90","21,741.35","21,674.27","22,591.15","69,352","70,358.60","82,410.64"
2018/3/16,"21,876.53","21,879.28","21,632.85","21,676.51","21,809.97","21,670.34","22,604.69","77,991","71,053.20","84,898.16"
2018/3/15,"21,704.14","21,825.97","21,555.49","21,803.95","21,768.51","21,678.91","22,616.34","67,261","78,238.60","86,096.28"
2018/3/14,"21,764.99","21,881.09","21,684.02","21,777.29","21,681.33","21,672.57","22,625.93","66,969","79,637.20","89,323.32"
2018/3/13,"21,742.45","21,968.10","21,700.78","21,968.10","21,576.42","21,665.89","22,634.46","70,220","84,189.40","94,485.08"
2018/3/12,"21,826.10","21,971.16","21,689.97","21,824.03","21,466.35","21,694.45","22,638.37","72,825","85,897.80","96,113.28"
2018/3/9,"21,594.22","21,884.45","21,357.55","21,469.20","21,309.96","21,752.47","22,646.01","113,918","89,304.00","97,267.08"
2018/3/8,"21,488.16","21,488.16","21,299.40","21,368.07","21,252.45","21,833.14","22,657.77","74,254","86,532.00","96,906.32"
2018/3/7,"21,261.96","21,484.08","21,201.94","21,252.72","21,323.73","21,902.35","22,666.57","89,730","90,294.40","98,051.76"
2018/3/6,"21,390.20","21,551.14","21,381.42","21,417.76","21,486.84","21,983.92","22,681.60","78,762","90,646.20","98,121.52"
2018/3/5,"21,047.81","21,164.38","20,937.26","21,042.09","21,681.26","22,072.39","22,694.44","89,856","90,208.80","97,806.44"
2018/3/2,"21,339.98","21,366.09","21,088.96","21,181.64","21,903.56","22,175.98","22,716.30","100,058","85,548.80","97,807.16"
2018/3/1,"21,901.13","21,901.13","21,645.22","21,724.47","22,045.79","22,275.49","22,738.80","93,066","78,852.20","97,165.04"
2018/2/28,"22,292.53","22,380.28","22,068.24","22,068.24","22,048.19","22,364.14","22,754.65","91,489","76,173.20","96,739.48"
2018/2/27,"22,391.67","22,502.05","22,325.07","22,389.86","22,028.70","22,446.38","22,766.25","76,575","73,945.20","96,109.88"
2018/2/26,"22,134.64","22,226.53","22,040.87","22,153.63","21,935.75","22,503.44","22,768.36","66,556","72,555.40","95,733.44"
2018/2/23,"21,789.72","21,903.39","21,741.63","21,892.78","21,934.86","22,569.62","22,773.50","66,575","73,365.60","96,032.48"
2018/2/22,"21,789.88","21,799.40","21,626.85","21,736.44","21,900.36","22,644.44","22,780.53","79,671","76,084.60","97,469.52"
2018/2/21,"21,942.42","22,130.58","21,836.73","21,970.81","21,846.07","22,729.72","22,784.20","80,349","77,973.20","97,672.36"
2018/2/20,"22,054.32","22,063.87","21,831.45","21,925.10","21,682.74","22,808.96","22,784.74","69,626","83,325.60","97,284.12"
2018/2/19,"21,903.66","22,152.85","21,858.33","22,149.21","21,546.65","22,880.55","22,785.86","70,607","93,032.60","97,606.88"
2018/2/16,"21,555.99","21,866.37","21,499.88","21,720.25","21,393.34","22,940.73","22,780.40","80,170","105,219.20","98,646.92"
2018/2/15,"21,384.10","21,578.99","21,308.92","21,464.98","21,427.46","23,020.34","22,780.23","89,114","110,774.00","98,891.32"
2018/2/14,"21,251.24","21,371.01","20,950.15","21,154.17","21,463.54","23,113.27","22,784.76","107,111","122,538.60","98,986.24"
2018/2/13,"21,633.34","21,679.20","21,211.53","21,244.68","21,554.75","23,221.10","22,792.00","118,161","140,319.00","98,582.48"
2018/2/9,"21,507.74","21,510.30","21,119.01","21,382.62","21,842.23","23,319.89","22,794.84","131,540","138,871.80","98,061.08"
2018/2/8,"21,721.57","21,977.03","21,649.70","21,890.86","22,220.61","23,404.84","22,795.71","107,944","132,897.80","97,015.12"
2018/2/7,"22,001.29","22,353.87","21,627.13","21,645.37","22,539.66","23,439.81","22,788.68","147,937","132,288.80","94,612.24"
2018/2/6,"22,267.00","22,277.45","21,078.71","21,610.24","22,830.25","23,485.35","22,784.55","196,013","123,279.40","90,770.88"
2018/2/5,"22,921.16","22,967.69","22,659.43","22,682.08","23,166.59","23,537.39","22,779.82","110,925","102,371.60","84,880.12"
